"Source","Reference","Prediction","BLEU_Score"
"Keywords: satisfaction, medical staff, ISO 9001: 2015","Từ khoá: sự hài lòng, nhân viên y tế (NVYT), ISO 90 01:2 015","Từ khoá: hài lòng, nhân viên y tế, ISO 9001: 2015","36.269829150131"
"Objectives: To determine the customers' satisfaction and some factors affecting the satisfaction of health workers (HCWs) at Cho Ray Hospital with ISO 9001: 2015 after three years application.","Mục tiêu: Nhằm khảo sát sự hài lòng và các yếu tố ảnh hưởng đến NVYT sau 3 năm áp dụng tiêu chuẩn ISO 90 01:2 015 tại BVCR.","Mục tiêu nghiên cứu: Xác định sự hài lòng của người bệnh và một số yếu tố ảnh hưởng đến sự hài lòng của nhân viên y tế (NVYT) tại Bệnh viện Chợ Rẫy về công tác y tế theo quy định ISO 9001: 2015 sau 3 năm áp dụng.","16.962288036695"
"Results: Survey of 287 health workers shows the satisfaction; In which, according to the 4 factors that show satisfaction rate is direct leadership, colleagues 271/287 (94.4%), followed by work, learning opportunities and advancement 268/287 (93.4%), internal regulations, salary and benefits 262/287 (91.3%) and the lowest satisfaction rate is the working environment 259/287 (90.2%); Rate the overall satisfaction rate of health workers is quite high at 207/287 (72.1%).","Kết quả: Qua khảo sát 287 nhân viên BVCR đã chothấy tỉ lệ hài lòngcủa NVYT về sự lãnh đạo trực tiếp, đồng nghiệp là 27 1/2 87 (94,4%), về công việc, cơ hội học tập và thăng tiến 268/287 (93,4%), về quy chế nội bộ, tiền lương, phúc lợi 26 2/2 87 (91,3%) và về môi trường làm việc 259/287 (90,2%).","Kết quả: Khảo sát 287 nhân viên y tế cho thấy sự hài lòng; trong đó theo 4 yếu tố có tỷ lệ hài lòng là lãnh đạo trực tiếp, đồng nghiệp 271/287 (94,4%), kế hoạch công việc, cơ hội học tập và tiến bộ 268/287 (93,4%), quy định nội bộ, lương thưởng và phúc lợi 262/287 (91,3%) và tỷ lệ hài lòng chung của nhân viên y tế khá cao là 207/287 (72,1%).","33.953339144702"
"In which, age group under 35 years old having worked in the medical profession for less than 5 years, working in the hospital less than 5 years, having a professional background of university or less, they are less satisfied than the other groups (p <0.05).","NVYT có độ tuổi > 35 tuổi, thời gian công tác ngành y dưới > năm, thời gian làm việc tại BVCR > 5 năm và trình độ chuyên môn từ đại học trở lên biểu hiện sự hài lòng hơn so với các nhóm còn lại.","Trong đó nhóm tuổi dưới 35 có công tác trong ngành y tế ít hơn 5 năm, làm việc tại bệnh viện dưới 5 năm, trình độ chuyên môn là đại học trở xuống thì sự hài lòng của đối tượng nghiên cứu thấp hơn các nhóm khác (p < 0,05).","12.423665141044"
"Conclusion: The ISO 9001: 2015 application was suitable for current Cho Ray and meet the customer's demand.","Kết luận: Áp dụng tiêu chuẩn ISO 90 01:2 015 tại BVCR trong bệnh viện Chợ Rẫy phù hợp với điều kiện thực tiễn, mang lại hiệu quả công việc và sự hài lòng cho nhân viên y tế.","Kết luận: Việc áp dụng ISO 9001: 2015 phù hợp với hiện trạng của Chợ Rẫy và đáp ứng được nhu cầu của khách hàng.","6.0562148775412"
"Validity of capillary hematocrit in the sick newborns admitted in neonatal intensive care unit, children’s hospital 1, vietnam","Giá trị của hematocrit máu mao mạch ở trẻ sơ sinh bệnh lý tại khoa hồi sức sơ sinh bệnh viện nhi đồng 1","Giá trị của chỉ số hematocrit mạch bạch huyết trên bệnh nhi sơ sinh nhập khoa hồi sức sơ sinh, bệnh viện Nhi đồng 1","24.515352474822"
"Phương pháp nghiên cứu: Nghiên cứu hàng loạt ca được thực hiện từ tháng 4/2014 - 6/2014, chúng tôi thực hiện đo cùng lúc Hct ở tĩnh mạch và mao mạch trên 50 trẻ sơ sinh nhập khoa hồi sức sơ sinh bệnh viện Nhi Đồng 1, 4 trẻ bị loại ra khỏi lô nghiên cứu do không lấy được Hct tĩnh mạch.","Phương pháp nghiên cứu: Nghiên cứu hàng loạt ca được thực hiện từ tháng 4/2014 - 6/2014, chúng tôi thực hiện đo cùng lúc Hct ở tĩnh mạch và mao mạch trên 50 trẻ sơ sinh nhập khoa hồi sức sơ sinh bệnh viện Nhi Đồng 1, 4 trẻ bị loại ra khỏi lô nghiên cứu do không lấy được Hct tĩnh mạch.","Đối tượng và phương pháp nghiên cứu: Nghiên cứu hàng loạt ca được thực hiện từ tháng 4/2014 – 6/2014, chúng tôi thực hiện đo cùng lúc Hct ở tĩnh mạch và mao mạch trên 50 trẻ sơ sinh nhập khoa hồi sức sơ sinh bệnh viện Nhi Đồng 1, 4 trẻ bị loại ra khỏi lô nghiên cứu do không lấy được Hct tĩnh mạch.","90.993023018799"
"Hct mao mạch và Hct tĩnh mạch có tính tương đồng cao trên trẻ sơ sinh bệnh lý; phương trình hồi quy đơn biến để dự đoán Hct mao mạch từ Hct tĩnh mạch: Hct mao mạch = 1, 779 + 1, 003 x Hct tĩnh mạch (r = 0, 965, p <0, 001); Hct mao mạch có tính tin cậy khi thay thế cho Hct tĩnh mạch (hệ số tin cậy R = 0, 93).","Hct mao mạch và Hct tĩnh mạch có tính tương đồng cao trên trẻ sơ sinh bệnh lý; phương trình hồi quy đơn biến để dự đoán Hct mao mạch từ Hct tĩnh mạch: Hct mao mạch = 1,779 + 1,003 x Hct tĩnh mạch (r = 0,965, p < 0,001); Hct mao mạch có tính tin cậy khi thay thế cho Hct tĩnh mạch (hệ số tin cậy R = 0,93).","Hct mạch máu và Hct tĩnh mạch có tính tương đồng cao trên trẻ sơ sinh bệnh lý; phương trình hồi quy đơn biến để dự đoán Hct mạch máu từ Hct tĩnh mạch: Hct mạch máu = 1,779 + 1,003 x Hct tĩnh mạch (R = 0,965, p < 0,001); Hct mạch máu có tính tin cậy khi thay thế cho Hct tĩnh mạch (hệ số tin cậy R = 0,93).","80.936547069646"
"Study on hepatoprotective effect of turmeric (curcuma longa) extracts to prevent hepatocyte alcohol-induced lesion in hepg2 cell line","Khảo sát tác dụng bảo vệ tế bào gan của cao chiết từ củ nghệ (curcuma longa) phòng ngừa tổn thương gan do rượu gây ra trên dòng tế bào hepg2","Nghiên cứu tác dụng bảo vệ gan của các cao chiết từ củ nghệ đen (Curcuma longa) nhằm ngăn ngừa tổn thương gan do rượu trên dòng tế bào gan tự miễn hepg2","41.645706114026"
"Objective: The aim of this work was to study on hepatoprotective effect of turmeric (Curcuma longa) to prevent alcohol-induced hepatocyte lesion in HepG2 cell line.","Mục tiêu: Đề tài khảo sát tác dụng bảo vệ tế bào gan của cao chiết từ củ Nghệ (Curcuma longa) phòng ngừa tổn thương gan do rượu gây ra trên dòng tế bào HepG 2.","Mục tiêu nghiên cứu: Nghiên cứu tác dụng bảo vệ gan của củ nghệ đen (Curcuma longa) nhằm dự phòng tổn thương gan do rượu trên dòng tế bào gan HepG 2.","33.182106030995"
"Conclusion: Turmeric rhizome was shown to prevent HepG2 cells injury induced by 100 mM ethanol in decreasing order: curcumin, ethyl acetate and 70% alcohol extracts.","Kết luận: Củ Nghệ có tác dụng phòng ngừa tổn thương tế bào gan HepG2 do ethanol 100 mM gây ra theo thứ tự giảm dần: curcumin, cao ethyl acetat, cao cồn 70%.","Kết luận: Nghiên cứu cho thấy dịch chiết từ thân rễ củ nghệ đen có tác dụng chống viêm trên tế bào ung thư gan bằng cách làm giảm mức độ tổn thương của 100 mM ethanol so với các dịch chiết khác.","7.480984787441"
"This result suggested that curcumin could contribute to hepatoprotective effect of turmeric and that turmeric could be studied to develop drugs for prevention and / or treatment of alcoholic liver diseases.","Từ đó gợi ý curcumin quyết định tác dụng bảo vệ gan của củ Nghệ, có thể phát triển thành thuốc phòng và / hoặc điều trị bệnh gan do rượu.","Kết quả này gợi ý rằng curcumin có thể góp phần bảo vệ gan của turmeric và việc nghiên cứu turmeric để phát triển các thuốc phòng ngừa và điều trị bệnh gan do rượu là cần thiết.","23.526907148891"
"Keywords: alcohol, hepatoprotective effect, HepG2 cell line, turmeric","Từ khoá: củ Nghệ, bảo vệ tế bào gan, rượu, dòng tế bào HepG2","Từ khoá: Cồn, tác dụng bảo vệ gan, dòng tế bào gan, turmeric.","33.813072929713"
"Methods: HepG2 cells were cultured in EMEM supplemented with 10% FCS, 2 mM L-glutamine, 100 IU / ml penicillin and 100 µg / ml streptomycin.","Phương pháp: HepG2 nuôi cấy trong môi trường EMEM, bổ sung 10% FCS, 2 mM L-glutamin, 100 IU / ml penicilin, 100 µg / ml streptomycin.","Phương pháp nghiên cứu: Tế bào HepG2 được nuôi cấy trong môi trường EMEM bổ sung 10% FCS, 2 mM L-glutamine, 100 IU / ml penicillin và 100 µg / ml streptomycin.","54.612296766769"
"Cells were treated to curcumin, ethyl acetate or 70% ethanolic extracts from turmeric rhizomes at concentrations corresponding to that of curcumin at 2.5, 5 and 10 µg / ml (NĐ1, NĐ2, NĐ3) alone or combined with 100 mM ethanol for 24h.","Xử lý tế bào với curcumin (CM), cao ethyl acetat (EN), cao cồn 70% (CN) từ củ Nghệ ứng với hàm lượng curcumin 2,5; 5; 10 µg / ml (ký hiệu NĐ1, NĐ2, NĐ 3) có / không bổ sung ethanol 100 mM trong 24 giờ.","Các tế bào được xử lý với dịch chiết từ thân củ nghệ đen ở nồng độ tương ứng với nồng độ curcumin 2,5, 5 và 10 µg / ml (NĐ 1, NĐ 2, NĐ 3) đơn thuần hoặc kết hợp với ethanol 100 µM trong 24 h.","13.716975305469"
"Hepatoprotective effect was evaluated through several assays including cell proliferation (MTT test), necrosis (LDH test), oxydant stress (cellular glutathione content) and apoptosis activation (AO / EB staining, DNA fragments assay, DNA agarose gel electrophoresis).","Đánh giá tác dụng bảo vệ gan phòng ngừa sự ức chế tăng trưởng tế bào (test MTT), hoại tử (test LDH), stress oxy hoá qua lượng glutathion nội bào, hoạt hoá apoptosis (nhuộm AO / EB, định lượng và điện di ADN phân mảnh).","Hiệu quả bảo vệ gan được đánh giá qua một số xét nghiệm như: tăng sinh tế bào (test MTT), hoại tử tế bào (test LDH), stress oxy hoá (thuồng glutathione tế bào) và hoạt hoá apoptotic (đánh dấu AO / EB, phân tích fragment DNA, điện di màng cứng DNA agarose).","31.384030084194"
"Results: Ethanol 100 mM reduced 45.1% of HepG2 cells viability.","Kết quả: Sau 24 giờ, ethanol 100 mM làm giảm 45,1% tỷ lệ sống của tế bào HepG 2.","Kết quả: Ethanol 100% làm giảm 45,1% khả năng sống của tế bào HepG2.","26.129903851917"
"Its antiproliferative effect was recovered in presence of CM at 3 tested concentrations, EN at NĐ1, NĐ2 and CN at NĐ1 with efficiency of 30 - 60%.","Sự ức chế tăng trưởng giảm khi bổ sung CM ở cả 3 nồng độ, EN ở NĐ1, NĐ2 và CN ở NĐ1 với tỷ lệ phòng ngừa 30 - 67%.","Tác dụng kháng tăng sinh được phục hồi khi có CM trong các nồng độ thử nghiệm lần lượt là 3-0-6% và ở NĐ1, NĐ2 và CN với hiệu quả là 30-60%.","15.699672834359"
"Alcohol decreased 26.4% GSH content in HepG2 cells; 3 tested concentrations of CM, EN, CN enhanced GSH levels with efficiency of 120 - 1900%.","Ethanol 100 mM giảm 26,4% lượng GSH trong tế bào HepG 2; cả 3 nồng độ của CM, EN, CN đều làm tăng lượng GSH với hiệu quả từ 120 đến 1900%.","Cồn làm giảm 26,4% hàm lượng GSH trong tế bào HepG2; 3 nồng độ CM, EN, CN làm tăng GSH hiệu quả từ 120-1900%.","34.778575774661"
"Necrotic effect of 100 mM ethanol was decreased 40 - 170% in presence of CM, EN, CN at 3 tested concentrations.","Tác dụng gây hoại tử tế bào của ethanol 100 mM giảm khoảng 40 - 170% khi bổ sung CM, EN và CN ở 3 nồng độ khảo sát.","Tác dụng gây hoại tử của ethanol 100 mM giảm từ 40-170% khi có CM, EN, CN ở 3 nồng độ thử nghiệm.","47.778110530812"
"Establishment of a method for carotenoids quantification in some commercial products using hplc method","Xây dựng qui trình định lượng carotenoid trong một số chế phẩm đang lưu hành trên thị trường","Xây dựng phương pháp định lượng carotenoid trong một số sản phẩm thương mại bằng phương pháp HPLC","30.648595997659"
